Date,AAPL,AMZN,BRK-B,CMCSA,GOOG,KO,MSFT,ORCL,WFC,XOM,V,MA,JPM,WMT,COST,TGT,CVX,COP,NEE,DUK,SO,UNH,JNJ,CVS,SPY
2016-07-01,21.849435806274414,36.284000396728516,143.9600067138672,23.9017333984375,34.675811767578125,33.234249114990234,45.32997512817383,35.31562042236328,35.83415603637695,61.21060562133789,69.55689239501953,83.73334503173828,47.31621551513672,20.485090255737305,131.73211669921875,52.35991668701172,68.81278991699219,32.19686508178711,25.31194496154785,57.476810455322266,35.89103698730469,120.11595916748047,92.78398895263672,69.89425659179688,179.2732696533203
2016-07-05,21.64436149597168,36.404998779296875,142.22999572753906,23.802865982055664,34.46455001831055,33.462581634521484,45.338829040527344,34.918033599853516,35.20935821533203,60.675724029541016,69.73435974121094,83.1584701538086,45.995445251464844,20.57793426513672,131.0064239501953,52.128204345703125,68.42958068847656,30.857481002807617,25.534366607666016,58.349422454833984,36.17107391357422,120.712890625,93.53367614746094,69.87954711914062,177.9837188720703
2016-07-06,21.767410278320312,36.88050079345703,142.50999450683594,23.835824966430664,34.60440444946289,33.344730377197266,45.52490997314453,35.03038024902344,35.54462432861328,61.3736686706543,69.1646728515625,82.00623321533203,46.48978042602539,20.769250869750977,131.6477813720703,52.70375442504883,69.0969009399414,31.005489349365234,25.53826904296875,58.5507926940918,36.29775619506836,121.41212463378906,93.81671905517578,70.67410278320312,179.05125427246094
2016-07-07,21.86083221435547,36.82849884033203,141.91000366210938,24.260547637939453,34.48488235473633,33.21215057373047,45.52490997314453,35.03038024902344,35.65891647338867,60.63660430908203,69.5849380493164,82.93179321289062,46.79100799560547,20.687658309936523,138.1368865966797,52.38982009887695,68.08602142333984,30.716894149780273,25.038787841796875,57.24862289428711,35.77769088745117,120.06481170654297,93.71729278564453,70.26211547851562,178.940185546875
2016-07-08,22.029441833496094,37.29050064086914,143.64999389648438,24.57176399230957,34.99420166015625,33.42575454711914,46.34006881713867,35.324249267578125,36.413230895996094,61.01491165161133,71.36869812011719,83.64012908935547,47.7564811706543,20.77487564086914,139.60520935058594,53.301700592041016,69.22245025634766,31.301471710205078,25.35095977783203,57.73188400268555,36.09773635864258,120.46558380126953,93.97734832763672,71.17440795898438,181.604736328125
2016-07-11,22.097803115844727,37.68899917602539,143.92999267578125,24.681615829467773,35.46335220336914,33.56570816040039,46.597015380859375,35.2464599609375,36.634193420410156,61.243221282958984,71.4620590209961,83.8195571899414,48.096343994140625,20.83677864074707,140.68528747558594,54.221099853515625,69.6320571899414,31.412487030029297,25.304134368896484,57.73188400268555,35.86436462402344,119.6554946899414,94.0385513305664,71.24797058105469,182.2452392578125
2016-07-12,22.198062896728516,37.410499572753906,144.6699981689453,24.586416244506836,35.738590240478516,33.57307052612305,47.14636993408203,35.79962158203125,36.83993148803711,61.93464279174805,72.3586196899414,85.00012969970703,48.81465148925781,20.614505767822266,140.31398010253906,54.9536018371582,70.55047607421875,32.411460876464844,24.843669891357422,56.678077697753906,35.230979919433594,119.26321411132812,94.03089141845703,70.9684066772461,183.5689239501953
2016-07-13,22.072744369506836,37.131500244140625,145.92999267578125,24.469247817993164,35.55707931518555,33.69090270996094,47.41217041015625,35.83417892456055,36.778961181640625,61.888973236083984,72.33990478515625,85.32125091552734,48.783756256103516,20.712987899780273,140.73594665527344,54.69200134277344,70.46456146240234,31.723262786865234,25.007566452026367,57.08753204345703,35.42432403564453,120.64459991455078,94.09211730957031,71.82921600341797,183.54335021972656
2016-07-14,22.510229110717773,37.060001373291016,145.72999572753906,24.538818359375,35.753963470458984,33.654083251953125,47.615970611572266,36.01569747924805,37.28947067260742,61.93464279174805,72.97498321533203,86.36959838867188,49.52525329589844,20.735496520996094,140.8709259033203,54.93117904663086,70.49758911132812,31.834251403808594,24.826112747192383,56.886131286621094,35.744354248046875,120.09890747070312,94.22979736328125,71.70413970947266,184.5681610107422
2016-07-15,22.507946014404297,36.77199935913086,145.97000122070312,24.4875545501709,35.699405670166016,33.60988998413086,47.58052444458008,36.10212707519531,36.35227966308594,62.04551696777344,73.12442779541016,85.87847137451172,49.571590423583984,20.727048873901367,140.42369079589844,54.59482955932617,70.71562194824219,31.775070190429688,24.892452239990234,57.00025939941406,35.757694244384766,120.51676940917969,94.09211730957031,71.43193817138672,184.32052612304688
2016-07-18,22.74720001220703,36.80350112915039,146.57000732421875,24.480228424072266,36.39023971557617,33.60988998413086,47.81089401245117,35.989749908447266,36.786582946777344,61.849857330322266,73.13375854492188,86.51126861572266,49.40166091918945,20.77487564086914,141.35191345214844,55.282501220703125,70.09457397460938,31.60486602783203,25.023174285888672,57.221763610839844,35.75102615356445,120.0221176147461,94.19921112060547,71.27007293701172,184.81578063964844
2016-07-19,22.756317138671875,36.997501373291016,146.9199981689453,24.564451217651367,36.54793930053711,33.60988998413086,47.040035247802734,35.505760192871094,36.855167388916016,61.62153244018555,73.51663208007812,87.24791717529297,49.324432373046875,20.7242374420166,141.86666870117188,55.2750129699707,70.06153106689453,31.012887954711914,24.991958618164062,57.30900573730469,35.75102615356445,121.59120178222656,95.81328582763672,71.60628509521484,184.62789916992188
